campaign_id,promo_id,campaign_name,channel,target_segment,budget,amount_spent,impressions,clicks,conversions,start_date,end_date,status
CAM07997,PR004130,Campaign Customizable uniform encoding,Email,Impulse Buyer,2965446,2546174.84,807914,13298,2228,2023-03-03,2023-05-24,Paused
CAM07998,PR000346,Campaign Grass-roots asynchronous middl,SMS,Seasonal Buyer,3743532,3547881.16,268510,23468,720,2023-12-22,2024-03-09,Completed
CAM07999,PR017851,Campaign Universal zero-defect hub,WhatsApp,Brand Loyalist,902241,654569.29,804750,4364,4591,2024-10-21,2025-01-09,Active
CAM08000,PR007002,Campaign Extended optimizing monitoring,In-App,Family Shopper,2749605,1120809.38,450255,37191,437,2022-10-30,2022-11-08,Active
CAM08001,PR001360,Campaign Operative actuating help-desk,Push Notification,Fashion Enthusiast,508065,502561.46,680485,19439,307,2023-04-29,2023-05-27,Completed
CAM08002,PR006787,Campaign Vision-oriented systemic group,Email,Family Shopper,4216458,3003089.71,264476,13634,2339,2022-05-28,2022-08-25,Active
CAM08003,PR017978,Campaign User-centric optimizing focus ,SMS,Impulse Buyer,754766,624336.85,688950,18025,4846,2022-07-13,2022-09-15,Completed
CAM08004,PR002624,Campaign Phased intermediate frame,WhatsApp,Fashion Enthusiast,4114240,3832235.38,616513,6204,2233,2024-10-14,2024-11-28,Completed
CAM08005,PR010632,Campaign Expanded grid-enabled hierarch,Push Notification,Impulse Buyer,2866156,2555059.28,742825,10186,2835,2023-08-23,2023-09-28,Completed
CAM08006,PR008777,Campaign Optimized 6thgeneration budget,Push Notification,Brand Loyalist,4088822,2553423.61,777881,42111,153,2022-04-25,2022-07-24,Completed
CAM08007,PR014156,Campaign Vision-oriented exuding portal,Push Notification,Fashion Enthusiast,3851764,3400243.37,860484,32374,2198,2024-10-17,2024-12-03,Completed
CAM08008,PR006393,Campaign Enhanced web-enabled initiativ,SMS,Seasonal Buyer,894158,400054.93,316546,34533,4140,2023-09-14,2023-12-10,Completed
CAM08009,PR002940,Campaign Ameliorated next generation Gr,Email,Fashion Enthusiast,4164057,3092692.69,346845,29351,3078,2023-05-10,2023-07-17,Completed
CAM08010,PR003289,Campaign Persistent maximized archive,In-App,Working Professional,2329582,2178564.26,368033,48749,1617,2022-01-02,2022-02-07,Active
CAM08011,PR015442,Campaign Quality-focused holistic solut,Push Notification,Family Shopper,2557077,1148721.25,500732,35458,2778,2024-03-26,2024-06-19,Completed
CAM08012,PR011588,Campaign Focused context-sensitive arti,WhatsApp,Impulse Buyer,760115,544990.51,53456,33299,394,2023-01-21,2023-04-12,Completed
CAM08013,PR011716,Campaign Cloned client-driven encryptio,Push Notification,Seasonal Buyer,4857115,4302030.4,40070,39093,2763,2024-07-03,2024-08-10,Completed
CAM08014,PR008521,Campaign Enhanced human-resource produc,SMS,Budget Shopper,3825982,2982268.9,590111,32877,843,2022-07-30,2022-08-09,Active
CAM08015,PR008764,Campaign Business-focused reciprocal fl,WhatsApp,Budget Shopper,2572073,1749088.64,597097,9655,880,2023-07-06,2023-07-16,Completed
CAM08016,PR005476,Campaign Assimilated modular artificial,Push Notification,Student,172449,76313.68,747419,35477,2916,2023-01-03,2023-02-27,Completed
CAM08017,PR007531,Campaign Universal dynamic secured line,SMS,Working Professional,3951437,2351877.15,551502,42633,4641,2022-02-28,2022-05-03,Completed
CAM08018,PR003913,Campaign Upgradable multimedia paradigm,In-App,Seasonal Buyer,2574844,1631578.79,513989,7394,3852,2022-07-15,2022-09-25,Paused
CAM08019,PR017623,Campaign Programmable even-keeled insta,In-App,Fashion Enthusiast,1950165,1248001.63,640814,3223,994,2023-11-08,2023-12-26,Completed
CAM08020,PR002470,Campaign Pre-emptive empowering approac,WhatsApp,Family Shopper,832164,828801.22,270787,44592,2313,2024-11-18,2024-12-07,Active
CAM08021,PR007604,Campaign Down-sized neutral frame,Email,Impulse Buyer,832626,551071.28,205966,44760,1457,2024-12-16,2025-03-13,Completed
CAM08022,PR007730,Campaign Visionary client-driven functi,In-App,Impulse Buyer,4082823,3470401.67,193356,18577,2367,2023-12-14,2024-02-08,Paused
CAM08023,PR014455,Campaign Total stable encryption,Email,Brand Loyalist,4657264,2102966.5,882571,27745,3680,2022-10-24,2023-01-01,Completed
CAM08024,PR003716,Campaign Upgradable high-level budgetar,Push Notification,Luxury Shopper,2762462,2469725.17,229377,5520,1516,2022-08-07,2022-10-25,Completed
CAM08025,PR008383,Campaign Virtual interactive groupware,In-App,Family Shopper,64753,26538.29,856805,326,541,2022-10-01,2022-12-01,Paused
CAM08026,PR000528,Campaign Integrated composite frame,SMS,Working Professional,1445691,582132.96,973930,40132,2104,2022-06-09,2022-09-03,Completed
CAM08027,PR002432,Campaign Grass-roots demand-driven capa,In-App,Student,3025237,2483294.79,332092,30466,2395,2024-06-14,2024-09-12,Active
CAM08028,PR016386,Campaign Focused didactic archive,Push Notification,Working Professional,4553679,2226147.01,444648,36924,4844,2024-10-30,2024-11-28,Completed
CAM08029,PR016320,Campaign Exclusive leadingedge encoding,SMS,Working Professional,67531,32866.31,432984,8110,3977,2022-01-13,2022-03-25,Completed
CAM08030,PR016614,Campaign Ergonomic attitude-oriented mo,Email,Fashion Enthusiast,3101407,1710076.48,169573,37435,1308,2023-02-03,2023-03-09,Completed
CAM08031,PR011193,Campaign Digitized modular encryption,WhatsApp,Family Shopper,3052770,2758779.22,92315,18821,1697,2023-07-08,2023-09-28,Completed
CAM08032,PR007905,Campaign Expanded real-time neural-net,In-App,Seasonal Buyer,216849,150295.95,207395,9099,1953,2022-04-30,2022-07-17,Completed
CAM08033,PR010031,Campaign Synchronized 6thgeneration alg,Push Notification,Student,3706501,1572180.45,159425,8435,3930,2024-02-27,2024-04-15,Paused
CAM08034,PR008764,Campaign Sharable mobile strategy,WhatsApp,Student,3028825,1951494.71,365983,1825,3383,2023-03-11,2023-03-20,Paused
CAM08035,PR011537,Campaign Managed user-facing contingenc,WhatsApp,Frequent Buyer,1003029,487483.76,622494,5008,188,2024-02-25,2024-04-22,Paused
CAM08036,PR015119,Campaign Self-enabling intermediate mon,SMS,Frequent Buyer,3550373,2422884.97,921547,19649,141,2022-06-15,2022-06-22,Completed
CAM08037,PR013548,Campaign Open-architected radical struc,Push Notification,Frequent Buyer,1426385,749601.86,299111,42574,3813,2023-06-18,2023-07-24,Completed
CAM08038,PR012822,Campaign Synchronized executive portal,WhatsApp,Fashion Enthusiast,3958525,3235063.24,595919,570,4026,2024-09-27,2024-12-07,Completed
CAM08039,PR011632,Campaign Optional dynamic help-desk,WhatsApp,Working Professional,3838709,3347621.48,638474,37739,3008,2024-02-14,2024-03-18,Paused
CAM08040,PR016708,Campaign Progressive empowering matrice,Push Notification,Family Shopper,2032372,1498822.0,255127,38180,758,2024-07-22,2024-09-11,Completed
CAM08041,PR009126,Campaign Implemented empowering archive,WhatsApp,Brand Loyalist,4373408,3441890.95,568736,41583,3411,2024-02-16,2024-04-03,Completed
CAM08042,PR006287,Campaign Realigned neutral structure,Push Notification,Budget Shopper,1196533,570313.59,395107,45722,4537,2024-03-08,2024-03-17,Completed
CAM08043,PR006250,Campaign Pre-emptive systematic through,WhatsApp,Family Shopper,1578809,898031.4,516893,34276,1954,2023-10-30,2024-01-16,Completed
CAM08044,PR013564,Campaign Mandatory bottom-line secured ,WhatsApp,Impulse Buyer,3843627,3736320.81,637867,3767,1763,2022-06-13,2022-08-12,Completed
CAM08045,PR005771,Campaign Synergistic context-sensitive ,In-App,Frequent Buyer,3834697,1647573.96,423897,42093,4827,2022-03-19,2022-04-18,Completed
CAM08046,PR008240,Campaign Organic web-enabled Internet s,SMS,Luxury Shopper,4992619,3298642.88,109913,39732,4320,2022-04-12,2022-06-24,Completed
CAM08047,PR005404,Campaign Sharable modular Internet solu,WhatsApp,Family Shopper,1556707,1294438.56,63590,5977,3100,2024-09-09,2024-11-02,Completed
CAM08048,PR002839,Campaign Robust bottom-line functionali,In-App,Impulse Buyer,2403333,1430906.56,2269,33278,4092,2023-10-07,2023-10-16,Completed
CAM08049,PR008340,Campaign Compatible 4thgeneration artif,Email,Budget Shopper,2530560,2328872.72,556094,12387,4204,2022-11-08,2023-01-10,Completed
CAM08050,PR017772,Campaign Horizontal transitional data-w,WhatsApp,Budget Shopper,4777165,2208158.17,815045,17650,3717,2023-04-27,2023-05-11,Completed
CAM08051,PR018898,Campaign Cross-group local solution,WhatsApp,Impulse Buyer,97408,45467.76,317073,36733,4336,2022-10-15,2022-11-16,Completed
CAM08052,PR014759,Campaign Robust scalable knowledgebase,In-App,Brand Loyalist,753335,753277.91,883203,9904,4345,2024-12-23,2025-02-13,Completed
CAM08053,PR011832,Campaign Optimized actuating toolset,Email,Budget Shopper,4576047,2319391.34,903374,49387,2187,2023-11-28,2024-01-15,Completed
CAM08054,PR002494,Campaign Pre-emptive background circuit,Email,Budget Shopper,4414422,3478663.29,863345,8160,887,2023-12-13,2024-01-01,Active
CAM08055,PR019687,Campaign Up-sized multi-tasking challen,WhatsApp,Budget Shopper,4239166,2530224.82,104224,605,3771,2024-03-13,2024-05-24,Completed
CAM08056,PR018873,Campaign Versatile fault-tolerant imple,WhatsApp,Seasonal Buyer,111647,102269.2,542172,15581,1421,2024-09-12,2024-09-22,Completed
CAM08057,PR010822,Campaign Function-based transitional mo,In-App,Frequent Buyer,3200830,1285736.93,620332,42488,548,2023-09-20,2023-11-07,Active
CAM08058,PR002660,Campaign Optional discrete orchestratio,In-App,Luxury Shopper,742536,423498.29,356218,38622,3029,2022-08-16,2022-09-03,Completed
CAM08059,PR010795,Campaign Open-source bifurcated paralle,In-App,Frequent Buyer,3182520,2881172.11,584714,21927,3204,2024-10-13,2024-11-16,Completed
CAM08060,PR014979,Campaign Vision-oriented multi-tasking ,Email,Family Shopper,1988268,1709548.92,430348,46660,3814,2022-05-20,2022-05-27,Completed
CAM08061,PR013061,Campaign Virtual dynamic definition,Push Notification,Brand Loyalist,3244756,2684862.67,636577,22769,2703,2022-05-13,2022-06-20,Paused
CAM08062,PR012937,Campaign Right-sized fresh-thinking uti,In-App,Fashion Enthusiast,2939520,1247563.48,650126,18927,2205,2024-09-11,2024-10-15,Active
CAM08063,PR019589,Campaign Upgradable transitional softwa,SMS,Student,1283303,523560.86,613947,2808,755,2024-04-05,2024-06-02,Active
CAM08064,PR001142,Campaign Sharable neutral open architec,SMS,Brand Loyalist,1089975,1078656.8,583245,18187,3389,2024-02-06,2024-03-26,Active
CAM08065,PR003580,Campaign Expanded stable groupware,SMS,Seasonal Buyer,2832062,2206394.83,31122,32492,4130,2024-11-25,2025-01-09,Completed
CAM08066,PR006118,Campaign Cross-group actuating solution,Email,Budget Shopper,4635348,4212432.8,556508,17070,4189,2023-08-07,2023-11-02,Completed
CAM08067,PR007370,Campaign Phased motivating matrices,WhatsApp,Budget Shopper,4754248,3212505.3,433382,38840,3278,2024-06-02,2024-06-26,Active
CAM08068,PR019552,Campaign Synergistic high-level frame,In-App,Fashion Enthusiast,1119351,1101461.63,923165,39875,2117,2023-11-01,2024-01-16,Active
CAM08069,PR003404,Campaign Programmable zero administrati,Email,Budget Shopper,824376,361930.74,382025,12467,949,2022-10-16,2023-01-09,Completed
CAM08070,PR005723,Campaign Mandatory system-worthy conglo,Email,Student,2321250,1028581.26,370067,27322,4441,2024-12-07,2025-01-14,Completed
CAM08071,PR013684,Campaign Innovative contextually-based ,SMS,Student,1597155,1378960.29,547940,19929,4534,2023-10-10,2023-10-29,Completed
CAM08072,PR018515,Campaign Re-contextualized multimedia t,In-App,Family Shopper,2719333,2666503.32,416654,23612,2872,2023-12-04,2024-01-24,Completed
CAM08073,PR007836,Campaign Extended mobile throughput,In-App,Budget Shopper,4558561,2846155.85,965664,1771,2619,2024-12-29,2025-02-18,Completed
CAM08074,PR014352,Campaign Reduced real-time help-desk,WhatsApp,Budget Shopper,3026985,2053519.0,717661,7074,1547,2024-10-17,2024-11-12,Completed
CAM08075,PR009062,Campaign Virtual heuristic portal,SMS,Frequent Buyer,2709427,2659683.0,543393,25309,4218,2024-02-17,2024-05-16,Completed
CAM08076,PR007052,Campaign Proactive demand-driven modera,In-App,Family Shopper,3714507,3199921.36,980180,25313,2041,2023-03-30,2023-04-29,Completed
CAM08077,PR007140,Campaign Networked 3rdgeneration groupw,In-App,Fashion Enthusiast,2619577,1620247.11,347723,35894,2182,2024-05-23,2024-08-12,Completed
CAM08078,PR010348,Campaign Multi-lateral systematic Inter,Push Notification,Frequent Buyer,4243718,1716392.25,151130,25109,2610,2022-03-04,2022-06-01,Completed
CAM08079,PR000088,Campaign Distributed client-server inte,SMS,Working Professional,4527918,3994990.52,209170,44886,2384,2022-04-16,2022-04-30,Completed
CAM08080,PR017599,Campaign Visionary tangible implementat,Email,Seasonal Buyer,387616,212419.23,74181,10657,4367,2023-08-03,2023-10-01,Paused
CAM08081,PR010971,Campaign Multi-channeled actuating capa,SMS,Student,3203843,2394099.17,665527,1057,1168,2022-10-03,2022-11-09,Completed
CAM08082,PR001914,Campaign Expanded even-keeled analyzer,In-App,Seasonal Buyer,2486994,2298233.79,917093,42385,3202,2022-10-17,2023-01-06,Active
CAM08083,PR008104,Campaign Enterprise-wide real-time comp,SMS,Brand Loyalist,4547205,2102928.69,263924,34431,2571,2024-02-08,2024-03-24,Paused
CAM08084,PR018116,Campaign Customizable transitional supe,WhatsApp,Student,1158539,584539.43,515162,44503,1641,2024-04-01,2024-06-27,Completed
CAM08085,PR001474,Campaign Advanced fault-tolerant emulat,SMS,Impulse Buyer,3823050,2818031.02,85612,20347,4973,2024-05-03,2024-06-03,Active
CAM08086,PR004915,Campaign Virtual dynamic contingency,Email,Luxury Shopper,721755,420279.7,345661,1664,2755,2023-11-16,2024-01-15,Completed
CAM08087,PR008993,Campaign Focused zero tolerance methodo,SMS,Luxury Shopper,3935959,3031155.97,906994,13721,1749,2022-10-29,2023-01-23,Completed
CAM08088,PR014892,Campaign Switchable directional data-wa,In-App,Student,4714298,2534623.5,780797,23153,1527,2022-03-31,2022-05-03,Active
CAM08089,PR005103,Campaign Face-to-face 6thgeneration con,In-App,Fashion Enthusiast,166086,103868.54,772027,21538,4461,2022-03-30,2022-05-24,Active
CAM08090,PR016902,Campaign Managed national superstructur,Email,Working Professional,4107957,2896883.89,596711,43136,2074,2023-03-02,2023-05-26,Active
CAM08091,PR018429,Campaign Quality-focused heuristic moni,Push Notification,Luxury Shopper,1026600,576851.68,549210,8994,1692,2024-02-07,2024-02-23,Active
CAM08092,PR018889,Campaign Expanded multi-state Graphical,Push Notification,Seasonal Buyer,2227726,1462971.59,354460,42610,4588,2024-09-25,2024-11-25,Completed
CAM08093,PR015095,Campaign Diverse optimal hierarchy,SMS,Family Shopper,4297524,3943244.52,698408,41727,3843,2022-09-03,2022-10-16,Completed
CAM08094,PR006965,Campaign Advanced systematic database,Email,Luxury Shopper,4717234,3990396.47,964850,11185,958,2023-06-29,2023-07-08,Paused
CAM08095,PR012567,Campaign Phased 24hour capacity,WhatsApp,Seasonal Buyer,3679801,3581333.92,620163,40950,1496,2024-05-09,2024-06-05,Completed
CAM08096,PR003744,Campaign Optional grid-enabled task-for,Email,Family Shopper,1368366,1170775.44,206998,39067,491,2023-06-26,2023-07-18,Completed
CAM08097,PR005852,Campaign Secured incremental leverage,WhatsApp,Family Shopper,2401797,2299067.84,554612,10887,4681,2022-01-07,2022-02-08,Completed
CAM08098,PR015745,Campaign Vision-oriented analyzing extr,In-App,Brand Loyalist,1599598,809668.93,304022,29986,1920,2024-06-20,2024-07-07,Completed
CAM08099,PR014780,Campaign Multi-layered upward-trending ,In-App,Family Shopper,2974785,2415795.22,484550,28065,2668,2023-04-05,2023-06-18,Completed
CAM08100,PR008700,Campaign Profit-focused coherent struct,SMS,Budget Shopper,4992785,2248755.67,730501,18987,571,2023-11-18,2023-12-19,Completed
CAM08101,PR008122,Campaign Ergonomic upward-trending know,WhatsApp,Budget Shopper,4314375,4042693.52,545493,2754,852,2023-11-15,2024-01-12,Completed
CAM08102,PR016965,Campaign Advanced user-facing paradigm,Push Notification,Frequent Buyer,3247353,3006185.05,75588,3066,3292,2023-03-29,2023-04-11,Completed
CAM08103,PR015759,Campaign Customizable clear-thinking wo,Push Notification,Fashion Enthusiast,4707196,3489513.33,806786,39956,3955,2023-04-05,2023-05-04,Completed
CAM08104,PR003719,Campaign Managed demand-driven applicat,SMS,Frequent Buyer,4527443,2994697.72,664001,35182,515,2023-03-28,2023-05-29,Completed
CAM08105,PR007272,Campaign Object-based zero tolerance sy,WhatsApp,Seasonal Buyer,890915,798975.71,625501,33827,2377,2024-04-07,2024-06-06,Active
CAM08106,PR010345,Campaign User-friendly scalable open sy,In-App,Budget Shopper,3074788,1809223.73,733618,40904,1784,2024-02-19,2024-03-09,Active
CAM08107,PR019407,Campaign Realigned incremental knowledg,Email,Luxury Shopper,1701767,1019396.4,949958,26215,2455,2023-06-06,2023-08-15,Completed
CAM08108,PR001123,Campaign Profit-focused logistical mode,In-App,Family Shopper,4263070,3253319.13,672497,7598,1582,2022-10-14,2022-11-07,Completed
CAM08109,PR002486,Campaign Centralized executive solution,SMS,Seasonal Buyer,3515420,3389175.68,432994,24597,2759,2023-06-28,2023-08-03,Completed
CAM08110,PR014857,Campaign Object-based local database,WhatsApp,Working Professional,141028,86027.52,45339,21108,78,2022-06-02,2022-07-24,Completed
CAM08111,PR019138,Campaign Adaptive logistical encryption,Push Notification,Impulse Buyer,3397448,1483689.28,351610,42468,1823,2022-04-09,2022-04-30,Completed
CAM08112,PR018627,Campaign Focused zero-defect interface,In-App,Seasonal Buyer,1560015,669867.96,874463,49982,363,2024-10-18,2024-12-11,Completed
CAM08113,PR019195,Campaign Inverse full-range matrix,SMS,Impulse Buyer,765028,342086.87,864485,11346,3290,2022-01-10,2022-02-09,Active
CAM08114,PR005528,Campaign Fundamental dynamic flexibilit,Push Notification,Brand Loyalist,2286305,1468057.0,775670,31006,3400,2022-05-17,2022-06-27,Completed
CAM08115,PR009511,Campaign Synergistic hybrid database,In-App,Brand Loyalist,875391,472741.04,133792,4905,73,2022-10-25,2022-11-21,Completed
CAM08116,PR001022,Campaign Proactive intermediate algorit,SMS,Luxury Shopper,3956652,2811604.38,594947,26271,2347,2024-06-13,2024-08-21,Active
CAM08117,PR017683,Campaign Seamless optimal emulation,WhatsApp,Fashion Enthusiast,2071097,1047810.12,620456,39457,194,2022-05-16,2022-05-30,Completed
